STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1963,,102.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1964,,98.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1965,,95.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1966,,92.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1967,,89,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1968,,85.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1969,,82.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1970,,78.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1971,,75,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1972,,71.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1973,,68.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1974,,65.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1975,,62.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1976,,59.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1977,,56.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1978,,54.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1979,,51.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1980,,49.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1981,,47.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1982,,45.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1983,,43.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1984,,41.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1985,,40,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1986,,38.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1987,,36.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1988,,34.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1989,,32.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1990,,31.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1991,,29.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1992,,27.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1993,,26.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1994,,25.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,23.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,22.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,21.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,20.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,19.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,18.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,17.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,16.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,16.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,15.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,14.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,14.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,13.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,13.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,12.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,12.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,11.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,11.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,11,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,10.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,10.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,10,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,9.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,9.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,8.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.1),Health status,I,THA,Thailand,A,Annual,INM,Infant mortality,DT_10P3BR_L,Deaths per 1 000 live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NONE,No minimum threshold of gestation period or birthweight,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,8.5,,1,One,,,,,,,0,Units
